koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_period,koi_depth,koi_duration,koi_impact,koi_model_snr,label
0.006259628552834985,0.5835127293197293,-0.14474189848831964,0.9098116741643807,-0.05556786872979018,-0.2561413699822747,-0.6345185777528287,0.04031217194592091,-0.08928274420864742,0
-0.2419391783665772,0.35527578093787865,-0.11945521169004425,0.68025945636499,0.44578230684130116,-0.059586213172455535,7.3850723020879245,-0.008094005379106395,0.5011289400589674,0
0.5563910047144187,0.20468645417047113,-0.10148835528074332,0.7112995361303159,-0.010800384788012537,-0.22010046068959893,0.3108216129618786,0.15843542227366048,-0.21181619168013244,0
-0.2918348148091394,0.12703883255602585,-0.11063814326696138,0.6549942751606544,-0.027942255884242113,-0.27455421947150926,-0.005193211723299416,-0.07902884384911493,-0.2765363633091214,1
-0.8675536968387038,0.399981987321953,-0.14191378220167042,1.137920167323523,-0.02582960076329397,-0.25611413753261,-0.15327976746696995,-0.20780754201569698,-0.2554319595170598,1
-0.8675536968387038,0.399981987321953,-0.14191378220167042,1.137920167323523,-0.052011489255984686,-0.2706834981032513,-0.4697272774866802,-0.18954106000625273,-0.2606760840956933,1
-0.8880237015330883,0.4329234025523218,-0.14557369739615764,0.8123602609476582,-0.04469875220879524,-0.26963133527529504,-0.36565100148400664,0.021741248569652594,-0.27845494547203614,1
-0.1575004090022411,0.5764538546275069,-0.15023177128005047,0.5900266663495062,-0.032249510494811055,-0.2611781353316324,-0.12741136568100464,-0.2151141348194747,-0.2185951819890977,1
-0.1575004090022411,0.5764538546275069,-0.15023177128005047,0.5900266663495062,0.012064312770321233,-0.2754479389559615,0.1315662600842226,-0.03701593522739314,-0.29648961780343425,1
0.003700877966036921,0.10350925024861896,-0.10298559331485171,0.7206837462919262,-0.05298074672896373,-0.16218570512302308,-0.5245098767527645,0.031483372308022846,0.569942086968841,1
-0.20355791956460623,0.3599816973993596,-0.13159947574447914,0.9206396089662379,-0.05467256884827353,-0.27286828326953694,-0.34597927181045013,0.087805025170476,-0.2591412183653615,0
0.46811410946988546,0.40233494555269245,-0.12178424863199067,0.8159695725482768,-0.05332581529453055,-0.27782458910852154,-0.2913527483257506,-0.12652169707367003,-0.283187448140559,1
0.46683473417648647,0.1788039136323227,-0.10614642916463615,0.9177521596857428,-0.041972899608372465,-0.13787084108826453,-0.057208170153143355,-0.0013962953089768264,0.33574715761572077,0
0.08941902262377205,0.056450085633805165,-0.10215379440701372,-1.0637599090542824,-0.05264142447259248,-0.2760718096210085,-0.4132772943778804,0.018087952167763738,-0.10770113297262848,1
-0.30846669362332685,0.1223329160945449,-0.10897454545128536,0.8195788841488968,-0.02564803466404469,-0.24894457623905394,0.7691435535651889,-0.11343071830023498,-0.14044493521970589,1
-0.1498241572418469,0.6282189357038037,-0.15206172887729408,0.7596643115786154,-0.05043737260696189,-0.2706253196880585,-0.5207996000091503,-0.21450525208582655,-0.2654085867642162,1
0.5947722635163897,0.2399808276315815,-0.0994920379019321,0.8960962900820271,-0.05360545029453503,-0.2651082729537043,-0.3781679700901188,-0.03975590752880978,-0.15643311991066167,1
-0.22658667484578882,0.32233436570750773,-0.12411328557393708,0.5683707967457892,-0.054586242838960214,-0.07539217452560076,-0.4814762296239976,-0.18954106000625273,1.4784546938477119,1
-0.8560393191981125,0.7364550143178783,-0.1657032309658374,1.0476873773080393,-0.03127176799645917,-0.17825656394108907,1.3814087549760172,0.02569898633836552,-0.018934731568442022,0
0.21863592725707426,0.47762960893639617,-0.13043495727350593,0.7055246375693256,-0.053931839575080465,-0.27823678936935614,-0.45832292831222243,-0.17553675713234546,-0.2753852140113726,1
0.006259628552834985,0.2658633681697299,-0.11413169867988102,0.7957574275848095,-0.05337640937863687,-0.2710053361447438,-0.38193851371961435,-0.0982086499590314,-0.2299787694890582,1
0.006259628552834985,0.2658633681697299,-0.11413169867988102,0.7957574275848095,-0.048170546378163155,-0.27084936847848207,-0.4629897487061062,0.05583868165394855,-0.27244338802823675,1
-0.7421749180855987,0.658807392703433,-0.1560543636349165,0.6997497390083339,-0.036920641058385786,-0.26481614303911877,-0.31657212210991736,-0.03823370069468942,-0.2592691238428892,1
0.18537216962869946,0.21409828709343307,-0.11463077802458381,-0.9980704379230108,-0.04652863793049946,-0.27718462654139986,-0.3504297495370678,0.04213882014686534,-0.2078511218767754,1
0.08941902262377205,0.056450085633805165,-0.10215379440701372,-1.0637599090542824,-0.051357410845899974,-0.281137045258652,-0.4049017425451486,0.05188094388523562,-0.2606760840956933,1
0.5103334941520535,0.36233465563010114,-0.12394692579236949,0.7257367825327931,-0.05112011839006302,0.019085858231765628,-0.5120840811278574,-0.17979893626788246,0.7478586062097968,0
-2.0253883373648276,0.8141026359323215,-0.1806756113069215,0.5994108765111164,-0.04442017061038637,-0.2695669676669966,-0.4012702763446098,-0.2212029621559561,-0.28395488100572486,1
-2.0253883373648276,0.8141026359323215,-0.1806756113069215,0.5994108765111164,-0.05079437276993927,-0.26735123653518283,-0.5472088584632808,-0.20902530748299328,-0.2714201442080156,1
-2.0253883373648276,0.8141026359323215,-0.1806756113069215,0.5994108765111164,-0.029389911354330823,-0.26962638392081056,-0.2495058952574151,-0.2129830452517062,-0.29316407538771544,1
-0.27136481011475494,0.6164541445501002,-0.14840181368280686,0.9083679495241325,-0.05390275978458168,-0.21882301123259792,-0.45410424630053275,-0.05162912083494853,0.12061014441421995,1
-0.33661295007810554,0.45174706839824774,-0.1530598875666997,0.8823809059996734,-0.026412328205189208,-0.20607946262811594,-0.3491780526764565,0.05583868165394855,-0.2737224428035132,1
-1.9959627056166498,0.9011620904697308,-0.18915996016686917,0.6282853693160706,-0.05501565422882652,-0.27334732681591234,-0.6956971934461598,0.05705644712124484,-0.27116433325296024,1
0.047199637941604006,0.18350983009380367,-0.1292704388025327,0.9365205800089632,-0.048899841810602536,-0.10417068462813613,0.1362948926687538,-0.12286840067178116,0.6322320545248047,0
-0.9008174544670786,0.658807392703433,-0.1557216440717813,0.7719359710207208,-0.05494518207281696,-0.2714967580773305,-0.5599267166889973,-0.13626382081204028,-0.2155254505284342,1
-0.9008174544670786,0.658807392703433,-0.1557216440717813,0.7719359710207208,-0.05127145928974967,-0.276631312677757,-0.7824815091152043,0.1432133539324569,-0.30339651358992714,1
0.08941902262377205,0.056450085633805165,-0.10215379440701372,-1.0637599090542824,-0.05412215102089797,-0.2832314682055956,-0.3845655318221317,-0.031535990624559855,-0.3097917874663094,1
-2.5857547158736036,1.117634247697878,-0.20429870028952085,1.207218950055415,-0.048006571934512514,-0.24880346263624567,-0.47872095122588676,-0.01479171544923593,-0.23010667496658585,1
0.36192596011776584,0.23527491117010052,-0.11845705300063863,0.7560549999779955,-0.05176996693062111,-0.24894210056181168,-0.20293040960454825,-0.10277527046139248,-0.03812055319758895,1
-0.2867173136355433,0.5670420217045449,-0.13875294635188598,0.588582941709258,-0.05124570046236332,-0.246371109745735,0.29609485854011947,-0.05497797587001331,0.0782734313525691,1
-2.08807772674138,0.9105739233926927,-0.18982539929313955,0.8087509493470384,-0.042257366459241864,-0.2684194912652137,-0.44229811788686646,-0.212069721151234,-0.27346663184845793,1
-2.08807772674138,0.9105739233926927,-0.18982539929313955,0.8087509493470384,-0.04915515118010673,-0.27048049256938683,-0.6571572925774638,-0.030318225157263567,-0.28216420432033784,1
-0.194602292510813,0.677631058549359,-0.15821704079529533,0.8953744277619036,-0.04741066416055724,-0.27217261796446474,-0.26764777321244676,0.04731432338287455,-0.2751294030563173,1
0.18537216962869946,0.21409828709343307,-0.11463077802458381,-0.9980704379230108,-0.02384623878492838,-0.2759034635685355,0.18240678689176462,0.037876641011328344,-0.2138626793205748,1
-0.5297986193813594,0.5552772305508414,-0.14806909411967165,0.9848853554572627,-0.05419258249956666,-0.2745406032466769,-0.2794848077214368,0.14777997443481802,-0.27103642777543263,0
0.03312650971421465,0.22351012001639706,-0.12111880950572027,0.7322335434139081,-0.05547775225853868,-0.2634582340717447,-0.5419548222582461,0.16208871867554933,-0.1884094892925732,0
0.645947275252351,0.2988047834001008,-0.10398375200425732,0.9213614712863626,-0.054664914332658285,-0.2731517483137746,-0.4035882334938899,-0.21450525208582655,-0.23842053100588284,1
0.645947275252351,0.2988047834001008,-0.10398375200425732,0.9213614712863626,-0.051292905511317155,-0.27175422851052444,-0.24300016219176906,-0.21785410712089134,-0.2550482430844769,1
0.11500652849175269,0.5270417317819515,-0.13692298875464237,1.0556278628294027,-0.04607231993131935,-0.27782582694714264,-0.48161067113865585,-0.1727663406942464,-0.3065941505281183,0
-0.4543154770708165,0.6399837268575072,-0.15189536909572648,0.7755452826213407,-0.05034859897646747,-0.2696115298573571,-0.447691231520858,-0.2148096934526506,-0.2600365567080551,1
-0.4543154770708165,0.6399837268575072,-0.15189536909572648,0.7755452826213407,-0.011427823199153794,-0.27199065568715936,-0.09003044338694874,-0.19288991504131753,-0.29521056302815774,1
0.10988902731815657,0.4541000266289893,-0.13010223771037072,0.6318946809166905,-0.047247074248933325,-0.20794117191428793,-0.07292391962526201,-0.054064651769541096,0.033634419695420546,1
0.39391034245274165,-0.22355194382434446,-0.06023112945197821,0.6189011591544603,-0.05562225216020667,-0.259055242096403,-0.577141411784317,0.16452424961014192,-0.17689799631508504,0
0.27876656604682876,0.22115716178565553,-0.10664550850933895,0.5777550069073994,-0.04896523230123525,-0.2727284075053498,-0.27593060675920744,0.14838885716846617,-0.2720596715956538,0
-0.24321855365997622,0.0823326261719515,-0.10631278894620373,0.5496023764225687,-0.0547940251903145,-0.2787888653943779,-0.49347861174296964,-0.14905035821865129,-0.27116433325296024,1
-0.07178226434450596,0.802337844778618,-0.170028585286595,0.9574545872925554,-0.05162387547657493,-0.2673772311462264,-0.5466061896044679,0.03361446187579134,-0.2559435814271704,1
-0.5809736311173206,0.8541029258549149,-0.17718205589400188,1.070786971552003,-0.0563636150419306,-0.14775993383243222,-0.547409748082885,0.16147983594190118,0.062413152139140934,0
0.35680845894416974,0.5317476482434346,-0.14391009958048162,1.0050975004207314,-0.04906798321929275,-0.2124530936882886,-0.32647752566117405,0.05857865395536519,-0.08608510727045626,1
-2.250558389003057,1.0329277513912103,-0.20097150465816882,1.2194906094975215,-0.0416663425211203,-0.26501667289574105,-0.35562197355145503,-0.05223800356859667,-0.2758968359214832,1
-2.250558389003057,1.0329277513912103,-0.20097150465816882,1.2194906094975215,-0.022093146849329916,-0.266254511516866,-0.13345350731679467,-0.21754966575406726,-0.2876641398540266,1
0.18537216962869946,0.21409828709343307,-0.11463077802458381,-0.9980704379230108,-0.038729504564600246,-0.28223129459972657,-0.041816934681923976,0.0677118949600873,-0.29904772735398716,1
-2.250558389003057,1.0329277513912103,-0.20097150465816882,1.2194906094975215,-0.050833629254752016,-0.27707198322687754,-0.5309058931800112,-0.005962915811337896,-0.3005825930843189,1
-0.194602292510813,0.6517485180112106,-0.1542244060376729,1.0541841381891544,-0.05377748249226462,-0.17774781226780673,-0.5115741305550157,-0.061980127306966955,0.1533539466612974,1
-0.4018610900414562,0.705866557318249,-0.16087879730037696,0.951679688731565,-0.03993850423046941,-0.271303655252435,-0.06082418330602029,-0.09973085679315176,-0.2798619057248402,1
-0.2176310477919956,0.016449795711211763,-0.09899295855722928,0.5315558184194716,-0.05547858246185446,-0.18487528704824452,-0.4994388522261517,-0.1983698596441508,0.7019405397773719,1
0.0011421273792388573,0.4164526949371374,-0.13243127465231713,0.9365205800089632,-0.041996023289421494,-0.01460315768077267,-0.5590613460199327,-0.08207325751735564,0.1145985869704206,1
-0.06666476317090983,0.5929245622426933,-0.14590641695929285,0.9343549930485915,-0.05104415453979206,-0.2795253793739473,0.09277911045293676,0.1362112024955033,-0.3027569862022889,0
-0.46071235353781165,0.4964532747823221,-0.14657185608556325,0.8101946739872866,-0.049931322795489994,-0.2708951685074637,-0.3827266191503696,-0.2142008107190025,-0.25197851162381335,1
-0.1050460219728808,0.10350925024861896,-0.1126344606457726,0.9971570148993694,-0.048958254790507215,-0.07410482235963074,0.3353146935059376,-0.13595937944521622,0.4935825168848362,0
-0.2867173136355433,0.5670420217045449,-0.13875294635188598,0.8217444711092685,0.05060032104023371,-0.1527323315734914,0.5112785472316158,-0.10612412549645726,-0.14338676120284172,1
0.18537216962869946,0.21409828709343307,-0.11463077802458381,-0.9980704379230108,-0.052077487568332026,-0.2828279328151088,-0.3646311003383234,-0.024838280554430284,-0.3025011752472336,1
-0.2867173136355433,0.5670420217045449,-0.13875294635188598,0.8217444711092685,-0.011498248427608318,-0.032480023047060026,0.15409680357522457,-0.1533125373541883,0.12316825396477286,1
-0.2867173136355433,0.5670420217045449,-0.13875294635188598,0.8217444711092685,-0.03484857553404189,-0.2774779942946065,-0.12649963586895457,-0.11133007286914888,-0.30608252861800767,1
-0.05898851141051564,0.5058651077052861,-0.13076767683664112,1.2339278558999986,-0.05554236200960999,-0.2734166457786954,-0.5358354153841467,0.15143327083670688,-0.2712922387304879,0
-1.3332463036359514,0.6188071027808417,-0.16137787664507974,1.138642029643648,-0.05445606161751724,-0.276225301610028,-0.03208151465494787,-0.2172452243872432,-0.25888540741030625,0
0.28772219310062197,0.4140997367063959,-0.13442759203112836,0.9134209857649993,-0.05550164187104161,-0.09729201541054444,-0.565767968705183,-0.06502454097520767,0.9700304206753182,1
-0.6897205310562383,0.6093952698578777,-0.14873453324594205,0.6167355721940887,-0.05311285128111593,-0.2710325685944086,-0.5078808521638295,-0.22059407942230796,-0.23061829687669644,1
-1.0287549838069818,0.5388065229356549,-0.15638708319805172,0.8181351595086486,-0.041332533844500245,-0.2574559545979095,-0.24139304523493496,-0.14235264814852172,-0.22051376415201238,1
-2.250558389003057,1.0329277513912103,-0.20097150465816882,1.2194906094975215,-0.05419385201231961,-0.26330969343720967,-0.5734944925361164,-0.07963772658276307,-0.22933924210141998,1
0.27748719075342976,0.4493941101675083,-0.1267750420790187,0.9314675437680964,-0.05481807093829222,-0.26694151195159044,-0.5586132076377386,0.16056651184142895,-0.23790890909577225,0
0.08430152145017593,0.21174532886269362,-0.10781002698031217,0.8094728116671618,-0.04272355634278283,-0.2724573208473235,-0.18791004727721364,-0.19715209417685453,-0.2619551388709698,1
0.17641654257490622,-0.29178773251582574,-0.04975046321321935,-1.2832060543719395,-0.053024105236378564,-0.2817770078257737,-0.2250282677610179,-0.060457920472846594,-0.25619939238222567,1
0.08430152145017593,0.21174532886269362,-0.10781002698031217,0.8094728116671618,-0.049389906706829446,-0.27834448132939404,-0.1280449406351412,0.06740745359326322,-0.2844665029158355,1
0.08430152145017593,0.21174532886269362,-0.10781002698031217,0.8094728116671618,-0.02780731209700433,-0.2712269092579252,0.026640066460146314,0.05583868165394855,-0.2701410894327391,1
-0.715308036924219,0.6046893533963967,-0.15106357018788846,0.6925311158070954,-0.05405493145176672,-0.007047390737425591,-0.4669936333552959,-0.18497443950389167,2.2329691057832965,1
-0.25601230659396657,0.3929231126297305,-0.13808750722561558,1.0245877830640755,-0.03058976490843072,-0.22752377890048558,-0.4157034228607935,0.06284083309090219,-0.22268815726998237,1
0.33761782954318426,0.2917459087078783,-0.10248651397014892,1.0144817105823416,-0.05089126686944032,-0.25291803821286524,-0.3130642802906736,-0.06411121687473545,-0.17613056344991918,1
-2.5102715735630605,0.9717508373919514,-0.1958143514295732,0.8296849566306306,-0.038738606942852236,-0.26888368074813557,-0.27732138104877546,-0.09485979492396664,-0.28574555769111193,1
-2.5102715735630605,0.9717508373919514,-0.1958143514295732,0.8296849566306306,-0.050481037081166386,-0.27331514301176313,-0.6613141623985059,0.04883653021699491,-0.298024483533766,1
-2.5806372147000074,1.0305747931604707,-0.1969788699005464,1.1639072108479835,-0.05061683243198796,-0.2642331210485689,-0.5173690234282158,-0.04706250033258749,-0.24878087468562218,1
-0.17157353722963045,0.48468848362861866,-0.1279395605499919,0.8715529711978149,-0.02819761341006557,0.7422980239785373,-0.19709379350266112,-0.06898227874392059,1.3418516438481856,0
0.9645117233087098,0.43527636078306337,-0.14557369739615764,0.7257367825327931,-0.05321932099568542,-0.2531841735164071,4.618976770613751,0.16817754601203078,0.058831798768366826,1
-0.24961543012697138,0.5976304787041743,-0.14557369739615764,-0.5548469733669534,-0.053888444643047824,-0.2758935608595665,-0.0861362753761583,0.11977136868700346,-0.14415419406800764,0
0.17641654257490622,-0.29178773251582574,-0.04975046321321935,-1.2832060543719395,-0.04564575176777465,-0.27819346501761677,0.07384912706714973,-0.1688390470622159,-0.18354908114652263,1
-0.13830977960125562,0.22351012001639706,-0.11679345518496262,0.9206396089662379,-0.040353215680792615,-0.2689690916129932,-0.1920051049076083,-0.20537201108110442,-0.27257129350576437,1
-0.02444537848874178,0.6423366850882486,-0.1538916864745377,1.1119331237990642,-0.05076293957975099,-0.09600961459905893,-0.3564718911728577,0.001648118359263887,0.176632743571329,0
0.6638585293599374,0.2658633681697299,-0.11829069321907104,0.6766501447643701,-0.055925946786481495,-0.18327847522699325,-0.5811901102717262,0.2575006430382132,-0.20631625614644367,1
-0.9251255850416602,0.4258645278601014,-0.14440917892518443,1.557322175315493,-0.04517636724707542,-0.09367133744375379,-0.3561473771719585,-0.010833977680523037,-0.10859647131532199,1
-1.085047496716539,0.6093952698578777,-0.16121151686351215,0.7394521666151467,-0.05062488092013563,-0.2725278776487276,-0.380238678476809,-0.20719865928204884,-0.2706527113428497,1
-1.085047496716539,0.6093952698578777,-0.16121151686351215,0.7394521666151467,-0.0531637208226951,-0.2783506705224997,-0.4814561406620372,-0.14296153088216987,-0.293675697297826,1
0.08558089674357496,0.562336105243064,-0.1417474224201028,0.5958015649104965,-0.05192691621296582,-0.2738548406505736,-0.4094294855100755,-0.061980127306966955,-0.23036248592164113,1
0.5103334941520535,0.3670405720915821,-0.11712617474809783,0.9249707828869813,-0.052219138954747495,-0.27160568787598943,-0.3950736042322012,0.06497192265867066,-0.2565831088148086,0
0.07022839322278658,0.548218355858619,-0.13941838547815638,0.5459930648219501,-0.054863289903397575,-0.26893814564746504,-0.13915568190402358,0.15630433270589203,-0.17996772777574857,0
-0.8624361956651077,0.4799825671671377,-0.15139628975102368,0.5510461010628169,-0.054418542328109706,-0.149104226574974,-0.5842034545657901,0.002561442459736101,0.405839359300871,1
-0.5860911322909168,0.6258659774730643,-0.14707093543026606,1.148026239805258,-0.0452065895575436,-0.2453758874943505,-0.26650424768546865,0.01382577303222674,-0.21015342047227306,1
0.17641654257490622,-0.29178773251582574,-0.04975046321321935,-1.2832060543719395,-0.05073380594690138,-0.2828997274551341,-0.19232961890850758,-0.006571798544986039,-0.3021174588146507,1
-0.5860911322909168,0.6258659774730643,-0.14707093543026606,1.148026239805258,-0.03322226122837323,-0.22071319080705581,-0.06885976809019101,0.021436807202828524,-0.17101434434881332,1
0.12907965671914204,0.4964532747823221,-0.13359579312329034,0.5423837532213301,-0.05377118434505172,-0.08263724397504546,-0.2767032591423008,-0.005658474444513825,0.09272675031319307,0
-0.050032884356722415,0.4893944000900996,-0.14640549630399566,0.7943137029445613,-0.04973872809593732,0.2709266013768912,-0.3279316574461557,-0.1067330082301054,1.8165088709532804,0
0.43101222596131356,0.5270417317819515,-0.1384202267887508,0.8527845508745945,-0.05373592259149381,-0.25314332484190993,-0.5308749870846875,0.16695978054473448,-0.17101434434881332,0
0.03824401088781078,-0.29178773251582574,-0.05274493928143617,0.5914703909897531,-0.03897405206105385,-0.242152555724941,0.40126830092678545,-0.2190718725881876,0.019692722644907144,1
0.03824401088781078,-0.29178773251582574,-0.05274493928143617,0.5914703909897531,-0.04678132930167061,-0.27727251308349976,0.17239321200687488,-0.2172452243872432,-0.25811797454514035,1
0.03824401088781078,-0.29178773251582574,-0.05274493928143617,0.5914703909897531,-0.05208443544336465,-0.2799908066954903,-0.09848326045798986,-0.1499636823191235,-0.27602474139901084,1
0.03824401088781078,-0.29178773251582574,-0.05274493928143617,0.5914703909897531,-0.055129966216433894,-0.28208399180381266,-0.34516026028437113,0.005605856127976814,-0.295466373983213,1
0.17641654257490622,-0.29178773251582574,-0.04975046321321935,-1.2832060543719395,-0.05431387451387178,-0.2820295269044832,-0.3155367679165723,-0.16183689562526227,-0.25645520333728095,1
0.03824401088781078,-0.29178773251582574,-0.05274493928143617,0.5914703909897531,-0.0188994553899882,-0.27893493035167066,0.23757416704462947,-0.10612412549645726,-0.29610590137085124,1
-0.9596687179634341,0.677631058549359,-0.15721888210588972,0.6809813186851135,-0.0478830591686139,-0.27067854674876685,-0.4193967012519797,-0.20689421791522478,-0.25837378550019563,1
-0.9596687179634341,0.677631058549359,-0.15721888210588972,0.6809813186851135,-0.01456792255599174,-0.2728398129812511,-0.3170357135397734,-0.008398446745930467,-0.29418731920793656,1
-1.1707656413742744,0.6235130192423227,-0.16636867009210782,1.1343108557229045,-0.05491025600116427,-0.26782161521121034,-0.39093218745882086,0.1371245265959755,-0.25632729785975333,0
-1.2040293990026492,0.519982857089729,-0.15339260712983488,1.007263087381103,-0.05073733211064384,-0.2726826074763682,-0.4621089249893798,-0.1301749934755589,-0.27180386064059847,1
-1.2040293990026492,0.519982857089729,-0.15339260712983488,1.007263087381103,-0.05359123477506141,-0.2786687950481288,-0.506783685779837,-0.2202896380554839,-0.2917571151349113,1
0.4642759835896884,0.36468761386084053,-0.11862341278220624,0.755333137657872,-0.05305562107294951,-0.2086999669890376,-0.5170445094273166,0.16178427730872524,0.024041508880847082,0
-0.41337546768204747,0.5599831470123224,-0.15106357018788846,0.7510019637371286,-0.0488097100344931,-0.1626065702542056,-0.47912273046509524,-0.025447163288078428,0.29596855410462286,1
0.1354765331861372,0.529394690012693,-0.13708934853620997,0.7380084419748997,-0.053262312280915054,-0.23633100068979007,-0.4506273105766127,-0.20780754201569698,-0.1936536138712067,1
-0.07178226434450596,0.3693935303223236,-0.1251114442633427,0.7163525723711828,-0.05387797000337705,-0.2771982427662323,-0.32513311051459165,0.06040530215630962,-0.27500149757878967,1
-0.8880237015330883,0.4329234025523218,-0.14557369739615764,0.8022541884659232,-0.05054970387307787,-0.27083822793089196,-0.4102639500838164,0.02904784137343027,-0.2513389842361751,1
-0.8880237015330883,0.4329234025523218,-0.14557369739615764,0.8022541884659232,-0.04583508364948828,-0.2755036416939121,-0.24811512096784702,0.07380072229656873,-0.28804785628660956,1
-0.5860911322909168,0.6258659774730643,-0.14707093543026606,1.148026239805258,-0.05179173583092107,-0.27539966324973764,-0.4437507043670819,-0.025447163288078428,-0.28919900558435835,1
-1.2884681683669852,0.6517485180112106,-0.16886406681562177,0.8116383986275335,-0.047167508531804396,-0.2692909296544857,-0.3903295186000081,-0.09151093988890185,-0.25351337735414514,1
